frame1 #-0,1116085#1,067865#3,401723#-0,08997274#0,881786#3,411324# 0,1387793#0,1701918#3,385959#-0,2894435#0,1727041#3,368166#0,1420638#0,2709026#3,397371#-0,3040708#0,2682246#3,398916#0,1404434#0,4962789#3,428041#-0,2973727#0,4941013#3,411956#0,08737507#0,7549747#3,38842#-0,2630943#0,7440563#3,380856#-0,08057024#0,5070523#3,42451#-0,07808387#0,4338686#3,400015#0,002865866#0,3574285#3,400525#-0,1548454#0,3525152#3,390501#0,02836496#-0,1569434#3,450163#-0,145742#-0,1609756#3,434725#0,03911841#-0,5006377#3,464448#-0,08691659#-0,5233626#3,464296#0,0216018#-0,5755737#3,421098#-0,1100119#-0,5831664#3,451961#0  
frame38 #-0,1239102#1,096838#3,493349#-0,1039982#0,8983687#3,496968# 0,1280663#0,4539507#2,871502#-0,2849366#0,3850069#2,907701#0,129382#0,4944035#2,933195#-0,287011#0,4403635#2,95644#0,1277314#0,6242138#3,146979#-0,2897105#0,6209579#3,143317#0,03870251#0,763382#3,414012#-0,256734#0,7611076#3,423693#-0,09065013#0,5072025#3,482564#-0,09075184#0,4400193#3,423222#-0,02192024#0,3761331#3,41667#-0,1566299#0,3740358#3,406802#0,02326104#-0,1717545#3,452106#-0,1538174#-0,1562631#3,440271#0,03059909#-0,517516#3,480262#-0,115836#-0,4943254#3,459302#0,02947764#-0,5812585#3,433229#-0,1167443#-0,5335593#3,386043#0  
frame39 #-0,1245559#1,098845#3,491277#-0,1037352#0,8981079#3,494745# 0,1324919#0,4267544#2,936052#-0,3119245#0,3235696#3,178622#0,1324062#0,4895194#3,064076#-0,3060778#0,393833#3,165471#0,1065062#0,5974081#3,262562#-0,288538#0,6046229#3,140153#0,04475813#0,7634275#3,412458#-0,264409#0,7493269#3,419337#-0,09063952#0,5072263#3,482447#-0,09052106#0,4399045#3,423079#-0,01998108#0,3745593#3,41578#-0,1569266#0,3712202#3,405905#0,02318457#-0,1716087#3,451899#-0,1533538#-0,1561171#3,43966#0,03049218#-0,5168266#3,48019#-0,1146071#-0,4956381#3,460318#0,02706387#-0,580878#3,434539#-0,1152552#-0,5348496#3,387046#0  
frame40 #-0,1272774#1,086563#3,470304#-0,1040124#0,8909049#3,471156# 0,1274274#0,3100365#3,057636#-0,294257#0,2605319#3,117965#0,1409644#0,3804152#3,153308#-0,3018504#0,3176187#3,238404#0,1129094#0,5149634#3,333131#-0,2884808#0,4944556#3,374572#0,05438933#0,7638#3,412622#-0,2678316#0,7491847#3,421474#-0,08991158#0,5107906#3,472394#-0,08960721#0,4434754#3,41417#-0,01505166#0,3747934#3,403869#-0,1584995#0,3702177#3,39932#0,02396704#-0,170015#3,451021#-0,1529886#-0,1565263#3,439054#0,03522408#-0,5142674#3,485786#-0,1075935#-0,5038384#3,466841#0,02740308#-0,5820795#3,437756#-0,1175677#-0,5810897#3,445691#0  
frame41 #-0,1340415#1,093203#3,441556#-0,1066971#0,8955601#3,441257# 0,1182381#0,2655924#3,174851#-0,2838785#0,2329701#3,252456#0,1320524#0,3403986#3,239339#-0,3010278#0,306584#3,317514#0,1358687#0,5113897#3,384439#-0,3140862#0,502089#3,421149#0,05739143#0,7659521#3,410023#-0,2681847#0,7497134#3,416663#-0,09089363#0,5149438#3,452839#-0,08962072#0,4462723#3,397355#-0,01369126#0,3758934#3,387012#-0,1595258#0,3706346#3,387837#0,02438364#-0,1705187#3,450079#-0,1511559#-0,1570188#3,436579#0,03646653#-0,5136816#3,483493#-0,104674#-0,5055909#3,468472#0,02788766#-0,5823144#3,437762#-0,1051473#-0,5448634#3,395334#0  
frame42 #-0,132391#1,091953#3,439203#-0,1063913#0,8951606#3,440422# 0,110128#0,2533382#3,197038#-0,2812209#0,2304873#3,259397#0,1263772#0,3340161#3,253289#-0,2993511#0,3046329#3,323512#0,1364748#0,5132202#3,386714#-0,3143536#0,5022957#3,4222#0,06127033#0,7646219#3,406371#-0,2693306#0,7499707#3,415098#-0,0905838#0,5149896#3,449869#-0,08963919#0,4470395#3,393701#-0,01296369#0,3757941#3,383801#-0,1608722#0,3703758#3,381978#0,02501462#-0,1701267#3,448212#-0,1510701#-0,1580763#3,4356#0,03177849#-0,5162973#3,477961#-0,102977#-0,5070616#3,464722#0,02852413#-0,5820377#3,438182#-0,1038658#-0,5462389#3,391703#0  
frame43 #-0,1279223#1,086627#3,424564#-0,1026776#0,8922995#3,435837# 0,09932304#0,292192#3,256107#-0,2795147#0,2503115#3,276154#0,1128689#0,3522336#3,296983#-0,2963183#0,3222026#3,343551#0,1533405#0,5217423#3,438084#-0,3206449#0,5128474#3,455425#0,06647639#0,764215#3,404266#-0,2676479#0,7499211#3,411861#-0,08918042#0,514506#3,445801#-0,0883014#0,4469931#3,389662#-0,01096932#0,3749939#3,378774#-0,1604982#0,3699962#3,378945#0,02532182#-0,1704855#3,447864#-0,1509092#-0,1604587#3,433911#0,03166954#-0,515962#3,477792#-0,09209757#-0,5277323#3,463593#0,02562875#-0,5827349#3,43744#-0,1168099#-0,5932877#3,454213#0  
frame44 #-0,1272085#1,088225#3,408651#-0,09999093#0,8925293#3,430761# 0,1069385#0,3100931#3,270021#-0,300591#0,2776092#3,240244#0,1334757#0,3776963#3,338679#-0,2811563#0,3126516#3,302301#0,1587754#0,5491629#3,481042#-0,3229896#0,5356979#3,489548#0,07047458#0,7656645#3,402573#-0,2671567#0,7525873#3,40932#-0,08896663#0,5164729#3,442554#-0,08825618#0,4491613#3,386547#-0,01070975#0,3762097#3,375182#-0,1612167#0,3712548#3,377275#0,02640933#-0,1677342#3,443381#-0,1507749#-0,1579615#3,430736#0,03090356#-0,5154737#3,477126#-0,1012373#-0,5128635#3,462503#0,02133331#-0,5819916#3,436425#-0,1168676#-0,5818118#3,448265#0  
frame45 #-0,1229428#1,082987#3,405865#-0,09462585#0,8906425#3,423463# 0,1178409#0,3926164#3,288815#-0,309849#0,3820033#3,27838#0,1339519#0,4044289#3,328526#-0,2985302#0,423892#3,338145#0,158005#0,565186#3,48411#-0,3302803#0,5619375#3,514654#0,07502539#0,7689474#3,398729#-0,2662452#0,7603334#3,40516#-0,08655733#0,5193655#3,437843#-0,08606786#0,4527815#3,381849#-0,008842226#0,3784055#3,372124#-0,1600079#0,3744429#3,371264#0,02734652#-0,1646035#3,439472#-0,1498869#-0,1596938#3,428655#0,02748384#-0,5117869#3,477857#-0,09731635#-0,5129383#3,463786#0,02488096#-0,5838203#3,430774#-0,1136879#-0,5831864#3,443813#0  
frame46 #-0,1114282#1,078828#3,397485#-0,09167202#0,8928095#3,416799# 0,1148671#0,4767954#3,231165#-0,3077018#0,4736025#3,240997#0,1156324#0,5029487#3,300029#-0,2964119#0,5153844#3,300609#0,1610433#0,6183049#3,489727#-0,3298285#0,6312947#3,513214#0,0743809#0,7737441#3,397043#-0,2539327#0,7692881#3,389488#-0,08704659#0,5198997#3,435169#-0,08464691#0,4525489#3,379991#-0,008648257#0,3785995#3,372046#-0,1570358#0,375683#3,367846#0,02723167#-0,1648124#3,438045#-0,1490253#-0,1631222#3,426661#0,02637937#-0,5159267#3,479026#-0,09003904#-0,5381585#3,466499#0,02928744#-0,582477#3,435167#-0,1185405#-0,5970953#3,441291#0  
frame47 #-0,1121392#1,083697#3,389938#-0,08968122#0,8944086#3,40863# 0,1241984#0,4834094#3,227489#-0,30966#0,4906124#3,259212#0,1225115#0,517377#3,292564#-0,2984069#0,5322577#3,31863#0,1634302#0,6215051#3,489707#-0,3318235#0,6481681#3,531234#0,07481162#0,775752#3,397676#-0,253519#0,770435#3,389135#-0,0861439#0,5213386#3,431664#-0,0838562#0,4529914#3,378108#-0,00843419#0,3790676#3,371557#-0,1561881#0,3764812#3,36635#0,02739186#-0,1660354#3,436863#-0,1494774#-0,1634501#3,425321#0,02738703#-0,5165992#3,479#-0,09499067#-0,5338043#3,466244#0,02535504#-0,5833908#3,440751#-0,1181268#-0,5940391#3,43931#0  
frame48 #-0,1089203#1,076968#3,383301#-0,08975278#0,8942492#3,406949# 0,1237206#0,5016732#3,197448#-0,3089661#0,49213#3,26086#0,1111989#0,5411084#3,258003#-0,2977262#0,5337266#3,320208#0,1749511#0,6515167#3,516493#-0,3311428#0,6496369#3,532814#0,07491329#0,7757815#3,39761#-0,2533796#0,7715535#3,388623#-0,08575164#0,5214024#3,429754#-0,08335546#0,4529101#3,377161#-0,008181671#0,3791134#3,371179#-0,1556257#0,3766371#3,365744#0,02772328#-0,1677216#3,437253#-0,1494339#-0,1647887#3,42435#0,02789344#-0,5170751#3,478692#-0,1142742#-0,5008956#3,472119#0,02612212#-0,5837243#3,442025#-0,1129915#-0,5857654#3,443437#0  
frame49 #-0,1098723#1,078626#3,380798#-0,08982012#0,8931728#3,403278# 0,1217726#0,5337752#3,202525#-0,3248507#0,5230116#3,218687#0,110769#0,5682002#3,266252#-0,3136228#0,564564#3,277972#0,1764953#0,6427184#3,503107#-0,331771#0,6543928#3,535318#0,07565591#0,7761812#3,397852#-0,2527584#0,774161#3,388011#-0,08573006#0,5221002#3,427602#-0,083187#0,4533322#3,376303#-0,008074743#0,379447#3,37083#-0,1554932#0,3771233#3,365268#0,02765669#-0,1646795#3,435365#-0,1492708#-0,1648527#3,423675#0,02327291#-0,5072623#3,473441#-0,1076832#-0,5114552#3,464159#0,02393137#-0,5820268#3,435666#-0,1125909#-0,5858127#3,443784#0  
frame50 #-0,1100885#1,077277#3,379826#-0,08994617#0,8931249#3,40308# 0,1220552#0,5355511#3,200356#-0,3227067#0,5260602#3,219774#0,11118#0,5696326#3,264199#-0,3114909#0,5675677#3,278994#0,1802251#0,6413106#3,50174#-0,3311042#0,6559742#3,536421#0,07651468#0,7780346#3,398062#-0,2554949#0,7754259#3,390531#-0,08513239#0,5229495#3,426084#-0,08282825#0,4545446#3,375474#-0,007298522#0,3806121#3,369837#-0,1554002#0,3775967#3,36495#0,02765406#-0,1648726#3,435124#-0,1492553#-0,1648824#3,423617#0,02464851#-0,508393#3,47369#-0,1136372#-0,5084561#3,466639#0,02390077#-0,5820337#3,43568#-0,1129387#-0,5858547#3,443083#0  
frame51 #-0,1099207#1,077851#3,379612#-0,09014568#0,8925923#3,40092# 0,1408371#0,5506834#3,223394#-0,3364736#0,5713733#3,190842#0,1310348#0,5848054#3,287307#-0,3252688#0,6128401#3,250005#0,210289#0,649893#3,532677#-0,3595093#0,6900123#3,527573#0,07748724#0,779521#3,400211#-0,2552755#0,7758519#3,390646#-0,08528227#0,5234796#3,424984#-0,08268353#0,4548714#3,375424#-0,006994478#0,3811673#3,370614#-0,1552313#0,3780282#3,364801#0,02840463#-0,1634795#3,434969#-0,1491772#-0,1644191#3,423584#0,02308628#-0,5066029#3,473487#-0,1110721#-0,5101875#3,467947#0,02376599#-0,5807217#3,42958#-0,1126408#-0,5846698#3,444907#0  
frame52 #-0,1072524#1,081379#3,378986#-0,08978056#0,893114#3,400117# 0,1302921#0,5513967#3,205719#-0,3149993#0,5328843#3,221842#0,119898#0,5854676#3,269392#-0,3038177#0,5742656#3,280883#0,1931998#0,6855068#3,531719#-0,3580543#0,6888628#3,524909#0,07854831#0,779768#3,400486#-0,2546444#0,7768805#3,389852#-0,08491055#0,5240679#3,422751#-0,08221176#0,4552482#3,374983#-0,006458957#0,3816154#3,370248#-0,154898#0,3783682#3,364649#0,02872738#-0,1608307#3,433758#-0,1489986#-0,159879#3,422231#0,02401314#-0,5025343#3,47005#-0,1056181#-0,5055946#3,462716#0,03726613#-0,5797379#3,437848#-0,1182527#-0,5816562#3,444851#0  
frame53 #-0,1088181#1,085752#3,38133#-0,08989367#0,8933055#3,399574# 0,126303#0,5510921#3,203554#-0,3249641#0,5292692#3,236589#0,1159424#0,5850658#3,267177#-0,3137968#0,5705973#3,295553#0,1901233#0,6889383#3,52902#-0,3567798#0,6931069#3,526162#0,07923557#0,779609#3,401696#-0,2546729#0,7761888#3,386157#-0,08534711#0,5243274#3,421233#-0,08201692#0,4553521#3,374889#-0,006242754#0,3816682#3,370265#-0,1547901#0,3785656#3,364917#0,02868172#-0,161542#3,433868#-0,1489456#-0,1582292#3,421241#0,03563748#-0,5083269#3,478642#-0,1051895#-0,5082083#3,461673#0,02808794#-0,5809962#3,434293#-0,1175111#-0,5825763#3,447158#0  
frame54 #-0,1096654#1,088053#3,388763#-0,08983918#0,8944525#3,399725# 0,1198263#0,5455527#3,192379#-0,2923885#0,5515736#3,220185#0,1094815#0,5794349#3,255955#-0,2812345#0,5928526#3,279079#0,1738841#0,6438594#3,504446#-0,3619387#0,6446222#3,505281#0,07789242#0,7796988#3,400829#-0,2555138#0,7747612#3,3866#-0,08507515#0,5242949#3,420052#-0,08195112#0,4552007#3,374877#-0,006211304#0,381655#3,370316#-0,154652#0,3784024#3,364967#0,02858444#-0,1617309#3,433964#-0,1488375#-0,1582975#3,421341#0,03558331#-0,5035118#3,480515#-0,1010046#-0,5107969#3,463278#0,02557782#-0,5807679#3,432855#-0,1173185#-0,5820782#3,447298#0  
frame55 #-0,1128326#1,081647#3,38327#-0,08899571#0,894414#3,401839# 0,1249586#0,5380938#3,183659#-0,2965274#0,5525035#3,231561#0,1146184#0,5719393#3,247206#-0,28538#0,5937581#3,290421#0,1788508#0,6394917#3,496386#-0,3657631#0,6464931#3,514743#0,0764343#0,7787341#3,398054#-0,2566487#0,7740176#3,389965#-0,08412096#0,5236977#3,42#-0,08184079#0,4545726#3,374988#-0,006205534#0,3813595#3,370316#-0,1546009#0,3778032#3,365014#0,02877109#-0,1618155#3,433791#-0,1487229#-0,1592677#3,421636#0,036141#-0,5028408#3,479547#-0,1013745#-0,5137804#3,463437#0,03526206#-0,5810173#3,436892#-0,1172318#-0,5836985#3,448474#0  
frame56 #-0,1152474#1,08127#3,381783#-0,08893522#0,8944314#3,40195# 0,11858#0,5357486#3,177197#-0,318929#0,5386132#3,240388#0,1082462#0,5695542#3,2407#-0,3077905#0,5798346#3,299201#0,177346#0,6322713#3,480568#-0,3570361#0,6560565#3,517071#0,07618497#0,7785287#3,397493#-0,2597262#0,7741128#3,39302#-0,0836382#0,523909#3,419675#-0,08185713#0,4547563#3,37515#-0,006113394#0,3814624#3,370602#-0,1547735#0,3777957#3,365313#0,02954884#-0,1649663#3,433244#-0,1487767#-0,1598064#3,421998#0,02868118#-0,5119513#3,474136#-0,1020344#-0,514261#3,46172#0,0266541#-0,5824455#3,437448#-0,116799#-0,5840189#3,450009#0  
frame57 #-0,1166507#1,082573#3,384242#-0,08900569#0,8942939#3,401699# 0,1196571#0,5390683#3,187708#-0,3189754#0,5383208#3,240419#0,109327#0,5728593#3,251186#-0,3078413#0,5795261#3,299208#0,1773794#0,6321999#3,476273#-0,3573579#0,6580125#3,519974#0,07331872#0,778234#3,394644#-0,2612142#0,7742379#3,394681#-0,083267#0,5236841#3,419399#-0,08211732#0,4543934#3,375153#-0,006457133#0,3811849#3,370537#-0,155085#0,3773958#3,365568#0,02957791#-0,1662055#3,433342#-0,1485191#-0,1623794#3,422723#0,02862086#-0,5144666#3,473762#-0,1026734#-0,5184747#3,46207#0,02783103#-0,5844464#3,43993#-0,116887#-0,5853965#3,449647#0  
frame58 #-0,1168984#1,081625#3,384203#-0,08900262#0,8943006#3,401687# 0,1188025#0,5394549#3,187879#-0,3215898#0,5330924#3,241599#0,108477#0,5732306#3,25133#-0,3104607#0,5742795#3,300363#0,1765696#0,6290296#3,475272#-0,3597377#0,6561525#3,523391#0,07324031#0,7781968#3,394644#-0,2619008#0,7737772#3,39555#-0,08316816#0,5237335#3,419168#-0,0821396#0,4544248#3,375127#-0,006477965#0,3812429#3,370382#-0,1551671#0,3774079#3,365625#0,02970971#-0,1664217#3,433086#-0,1485529#-0,1621436#3,422605#0,03120279#-0,5136442#3,474098#-0,1018531#-0,5157745#3,463905#0,03049994#-0,5842236#3,439732#-0,1165232#-0,5841018#3,449991#0  
frame59 #-0,114934#1,077304#3,382179#-0,08857114#0,8927653#3,40095# 0,113902#0,5356765#3,180816#-0,2843652#0,5557665#3,239791#0,1035861#0,5694199#3,244207#-0,3110771#0,5721246#3,30523#0,1702648#0,6126602#3,451259#-0,3607433#0,6557571#3,531931#0,07438342#0,7783191#3,396021#-0,2620588#0,7731579#3,39549#-0,08321096#0,5236529#3,418801#-0,08205447#0,4543708#3,375072#-0,006282201#0,3810683#3,370244#-0,1551292#0,3771729#3,365633#0,0295375#-0,1666207#3,432916#-0,1484587#-0,162237#3,422514#0,03275779#-0,5128278#3,474274#-0,1012488#-0,5190701#3,465349#0,02974799#-0,5836662#3,438596#-0,1168198#-0,5847046#3,449315#0  
frame60 #-0,1127077#1,074856#3,382306#-0,0887844#0,892312#3,40064# 0,1199284#0,5375385#3,196919#-0,2881429#0,5729371#3,25164#0,1096205#0,5712542#3,260259#-0,3168292#0,579976#3,31784#0,1782315#0,6337004#3,491954#-0,367072#0,6673476#3,547047#0,07514997#0,7777522#3,395876#-0,2619303#0,772241#3,396187#-0,08301791#0,5234843#3,418285#-0,08191578#0,4540628#3,375057#-0,005757338#0,380479#3,369824#-0,1551075#0,3764917#3,366083#0,02941575#-0,1662382#3,433055#-0,1482382#-0,163695#3,422809#0,03487401#-0,5123402#3,473276#-0,1022228#-0,5198846#3,460195#0,02638556#-0,5814496#3,43575#-0,1197381#-0,5834707#3,439458#0  
frame61 #-0,1119606#1,074757#3,382879#-0,08905631#0,8916895#3,402302# 0,1196348#0,5368763#3,205602#-0,2669291#0,5596417#3,216498#0,1093313#0,5705777#3,268915#-0,2965921#0,5642174#3,28245#0,1783835#0,633972#3,491588#-0,3656437#0,6665616#3,543319#0,07530223#0,7774801#3,39594#-0,2617877#0,7718571#3,396425#-0,08306417#0,5230094#3,418584#-0,08197132#0,4537716#3,375323#-0,005811207#0,3803024#3,369938#-0,155178#0,3761326#3,366347#0,02933992#-0,165992#3,432897#-0,148029#-0,1639804#3,423319#0,03611474#-0,5101662#3,474401#-0,1030117#-0,5192966#3,461806#0,03389156#-0,5799434#3,432276#-0,1184855#-0,5828215#3,439596#0 
frame62 #-0,1111231#1,074531#3,383033#-0,08913264#0,8913934#3,402491# 0,1054893#0,5420846#3,169845#-0,2626226#0,5641242#3,213995#0,09519149#0,5757675#3,233124#-0,2920822#0,5685811#3,280002#0,1639232#0,6034681#3,441248#-0,3635626#0,6599182#3,535686#0,07582214#0,776549#3,395554#-0,2618654#0,7716395#3,396729#-0,08300636#0,5228321#3,418669#-0,08198348#0,4536269#3,37546#-0,005782863#0,3800049#3,36999#-0,155266#0,3758948#3,366669#0,02936267#-0,1665274#3,432666#-0,1479046#-0,1641982#3,423884#0,03550158#-0,5120968#3,476805#-0,0986969#-0,5252126#3,469101#0,03342347#-0,5811505#3,433361#-0,1186698#-0,5846075#3,440329#0  
frame63 #-0,1106248#1,074384#3,384258#-0,08923893#0,8905356#3,402132# 0,1119687#0,5385203#3,186543#-0,2605229#0,5854589#3,221369#0,1016743#0,5721915#3,249799#-0,2900915#0,5889159#3,287361#0,1674915#0,6119844#3,456285#-0,3650203#0,6659195#3,537905#0,07700395#0,7767498#3,397047#-0,2616172#0,7716001#3,397146#-0,08299112#0,5224162#3,418332#-0,08182475#0,4532928#3,375403#-0,005580483#0,3796604#3,369712#-0,1552228#0,3753436#3,366951#0,02922328#-0,1666925#3,432115#-0,1477187#-0,1648157#3,423681#0,03269692#-0,5090156#3,475588#-0,0906579#-0,5265819#3,482069#0,03294202#-0,5811406#3,431994#-0,1164736#-0,5827416#3,445535#0  
frame64 #-0,1083471#1,072642#3,383063#-0,08884062#0,8905669#3,40245# 0,1079871#0,5343714#3,175207#-0,2161549#0,5253853#3,087291#0,09770185#0,5680128#3,238408#-0,2455768#0,5290744#3,153266#0,1650167#0,6027931#3,444527#-0,3311898#0,580935#3,409112#0,0797426#0,776491#3,400543#-0,2611004#0,7708035#3,396518#-0,08329638#0,5223338#3,418401#-0,08163808#0,4531827#3,375586#-0,005078615#0,379198#3,370002#-0,1552106#0,3751005#3,367111#0,02956586#-0,1688412#3,432539#-0,1474431#-0,1651661#3,423877#0,03136278#-0,510868#3,475667#-0,09683961#-0,5239257#3,479779#0,03285727#-0,5817518#3,432875#-0,114575#-0,5831379#3,446135#0  
frame65 #-0,1080578#1,074431#3,385121#-0,08912783#0,8910198#3,402113# 0,107812#0,5344645#3,176242#-0,216108#0,5260949#3,087133#0,09753374#0,568083#3,239399#-0,2455097#0,5297814#3,153062#0,164792#0,6034958#3,444871#-0,3315318#0,5822824#3,409306#0,07973937#0,7766635#3,400817#-0,2573583#0,7692094#3,393068#-0,08367328#0,5219883#3,418442#-0,08147341#0,4523947#3,375908#-0,005055439#0,3785216#3,370872#-0,1549305#0,3747888#3,367235#0,02982038#-0,1665733#3,432232#-0,1476516#-0,1643954#3,423651#0,02300789#-0,5082935#3,478202#-0,09862141#-0,5134125#3,474277#0,03616685#-0,5802226#3,435027#-0,1198223#-0,5804708#3,446154#0  
frame66 #-0,1069272#1,074404#3,382591#-0,08823078#0,8903543#3,402887# 0,1184057#0,5415256#3,202429#-0,2092723#0,5220497#3,079858#0,1081315#0,5751309#3,265562#-0,2386625#0,5257348#3,145761#0,1686454#0,6197155#3,470841#-0,3236237#0,5775669#3,400743#0,07942967#0,7765604#3,400538#-0,2581456#0,7692683#3,394714#-0,0832387#0,5215997#3,418643#-0,08136868#0,4521563#3,376058#-0,004975341#0,3783244#3,37098#-0,1549431#0,374572#3,367308#0,02980508#-0,1665076#3,432102#-0,1474736#-0,1643923#3,423812#0,02454545#-0,509814#3,477644#-0,09756721#-0,5143228#3,473349#0,03326048#-0,5803407#3,433469#-0,1148566#-0,5831929#3,448728#0  
frame67 #-0,1068019#1,074537#3,382748#-0,08855736#0,8896337#3,402697# 0,1081721#0,5359241#3,174024#-0,2557139#0,5701025#3,21837#0,09791249#0,5694818#3,237068#-0,2850624#0,5737823#3,28418#0,1648148#0,6030456#3,441658#-0,3618226#0,6496247#3,534926#0,07994702#0,7761694#3,40091#-0,2581985#0,7699433#3,394742#-0,08331691#0,5212022#3,41859#-0,08133881#0,4516684#3,376097#-0,004832556#0,3778695#3,371155#-0,1549315#0,3742638#3,367245#0,02955839#-0,169806#3,433925#-0,1469536#-0,1658304#3,424834#0,02663903#-0,5129125#3,475764#-0,09711538#-0,5300853#3,46634#0,03117284#-0,5821593#3,436802#-0,1177745#-0,5921725#3,44635#0  
