frame1 #-0,1076869#1,089565#3,439842#-0,08596738#0,8887348#3,436358# 0,1913212#0,2220631#3,569823#-0,4124568#0,2247035#3,563333#0,1863212#0,2696028#3,592515#-0,4032205#0,2689483#3,5486#0,1542777#0,5022713#3,527682#-0,3307763#0,4991777#3,506564#0,08274665#0,7613771#3,418802#-0,2493457#0,74229#3,418685#-0,0772901#0,5046183#3,452622#-0,07583375#0,4329757#3,406256#0,0005434006#0,3627748#3,400876#-0,1488981#0,3541856#3,397092#0,03292935#-0,1773749#3,489111#-0,1455514#-0,1745872#3,456797#0,02379696#-0,5095087#3,514092#-0,09304152#-0,5229087#3,531174#0,02706599#-0,5914393#3,474179#-0,1028404#-0,5843925#3,489715#0  
frame38 #-0,09121108#1,092704#3,51061#-0,0832414#0,9147137#3,518052# 0,041937#0,8200874#2,939095#-0,1732689#0,7971821#2,950482#0,05575803#0,7934551#2,956533#-0,1933671#0,8445035#2,985301#0,1754803#0,8177136#3,22294#-0,3536454#0,8364536#3,186245#0,0595286#0,7847357#3,427329#-0,2419645#0,7864664#3,452491#-0,07338279#0,5334866#3,501591#-0,07618573#0,470473#3,440814#-0,005271732#0,4043652#3,429455#-0,1452455#0,3980669#3,42591#0,03018635#-0,1610539#3,475103#-0,1552751#-0,1596305#3,460002#0,03444109#-0,5059986#3,508635#-0,1015725#-0,5129632#3,529556#0,02766925#-0,5871984#3,470758#-0,1146256#-0,5848936#3,488271#0  
frame39 #-0,09161796#1,102626#3,499694#-0,08434948#0,9319793#3,50536# -0,01012181#0,7151702#2,967649#-0,133456#0,7015061#3,011403#0,04930261#0,7412755#3,034628#-0,1573931#0,7578662#3,052873#0,2275759#0,8195913#3,249577#-0,3656091#0,8103694#3,223324#0,09130467#0,7848319#3,428717#-0,2465089#0,7895688#3,454746#-0,07416234#0,5438546#3,49836#-0,07658152#0,4776819#3,438565#8,421252E-06#0,4070187#3,426986#-0,1516651#0,4024613#3,423746#0,03053473#-0,1617783#3,474381#-0,1548547#-0,1587216#3,458948#0,03197188#-0,5100331#3,50994#-0,1004784#-0,5159822#3,529362#0,02730295#-0,5883837#3,470839#-0,1107772#-0,587337#3,489915#0  
frame40 #-0,09056052#1,105494#3,498786#-0,08340889#0,9240843#3,501121# 0,03015903#0,709777#3,000668#-0,1799578#0,7996418#3,159793#0,08889225#0,7350046#3,068074#-0,2037865#0,8557467#3,201075#0,2650919#0,8106874#3,284299#-0,3963205#0,8061255#3,26892#0,09621898#0,7805271#3,425823#-0,2550745#0,787563#3,445194#-0,0752705#0,5445737#3,497115#-0,07660944#0,479182#3,437198#0,001927176#0,4064363#3,425653#-0,1539641#0,4025951#3,420873#0,03052231#-0,161571#3,473654#-0,1540338#-0,1594058#3,459412#0,03328686#-0,5087288#3,510786#-0,09772242#-0,5173225#3,528387#0,03562257#-0,5882503#3,46867#-0,1100432#-0,5873278#3,489559#0  
frame41 #-0,08933582#1,104561#3,491873#-0,0865082#0,9195931#3,496625# 0,02476602#0,7001166#3,016912#-0,1600107#0,9198936#3,261218#0,08638911#0,727095#3,080358#-0,2227412#0,8927963#3,259809#0,2712584#0,8080304#3,284694#-0,4109328#0,8115045#3,269579#0,09198781#0,8200287#3,410965#-0,2567042#0,7961969#3,431299#-0,07512847#0,5479878#3,49518#-0,07730822#0,48499#3,435582#0,002242101#0,4104154#3,42415#-0,1543601#0,40646#3,420125#0,03054111#-0,1582535#3,471418#-0,154011#-0,1593761#3,459372#0,03257676#-0,5079196#3,511692#-0,09824358#-0,5161618#3,527221#0,03602248#-0,5879334#3,472236#-0,1129899#-0,5862988#3,494061#0  
frame42 #-0,0900405#1,093225#3,477754#-0,08646772#0,915303#3,494598# 0,1264849#1,010107#3,353973#-0,2259722#1,006301#3,312601#0,119818#0,9430252#3,325945#-0,2725964#0,958766#3,298265#0,2650817#0,8089514#3,288233#-0,4124689#0,8161623#3,269241#0,09044635#0,825125#3,423457#-0,258225#0,8060629#3,430321#-0,07705405#0,5510374#3,494196#-0,07700835#0,4905997#3,434861#0,002774575#0,4159328#3,422732#-0,1538904#0,4111793#3,420044#0,03099092#-0,1580507#3,471133#-0,1538767#-0,1594808#3,459227#0,03317252#-0,5086982#3,511414#-0,09743372#-0,5158001#3,52735#0,03562643#-0,587777#3,471809#-0,1111208#-0,5859112#3,491965#0  
frame43 #-0,0900972#1,093101#3,477085#-0,08511975#0,9085913#3,494803# 0,1308442#1,025371#3,379748#-0,2259396#1,013221#3,322471#0,1241802#0,9583184#3,351732#-0,2700263#0,9648389#3,304475#0,2532927#0,8155708#3,278343#-0,4022861#0,8196926#3,264466#0,09010898#0,8155199#3,427624#-0,2531199#0,7941647#3,429104#-0,07687374#0,5472551#3,493379#-0,07608634#0,4865913#3,434205#0,003399333#0,4127904#3,421611#-0,1528324#0,4083512#3,419897#0,03119652#-0,1675559#3,473096#-0,1532796#-0,1609963#3,459315#0,03308548#-0,5111191#3,512982#-0,09616432#-0,5203013#3,534276#0,02381179#-0,590318#3,476363#-0,1101297#-0,5861318#3,492041#0  
frame44 #-0,08992383#1,089265#3,474675#-0,08105184#0,8966825#3,495458# 0,08930844#1,04496#3,306679#-0,2426866#1,051139#3,318054#0,1239261#0,9834968#3,288107#-0,2747039#0,9952782#3,297203#0,2340729#0,8169854#3,26516#-0,3707557#0,827697#3,248635#0,08358036#0,755464#3,419395#-0,2465035#0,7778915#3,428742#-0,07632036#0,5253366#3,49107#-0,07664345#0,461176#3,431726#-0,001992374#0,3894756#3,417886#-0,1507327#0,3904666#3,419272#0,03119626#-0,169321#3,472984#-0,1519741#-0,1642386#3,459894#0,03151812#-0,5122246#3,512278#-0,09184924#-0,5256604#3,529137#0,02134694#-0,590169#3,473784#-0,1096994#-0,587303#3,493841#0  
frame45 #-0,08996094#1,077346#3,481443#-0,08049833#0,8952771#3,505915# 0,09369608#1,09547#3,123376#-0,2697121#1,124364#3,125413#0,1119742#1,025091#3,11811#-0,273415#1,051591#3,127728#0,1619397#0,8240173#3,198593#-0,3030836#0,8186184#3,198602#0,06488293#0,75779#3,436629#-0,2344242#0,7559444#3,437961#-0,0768244#0,5150797#3,494711#-0,07657805#0,4493442#3,434645#-0,004998695#0,384139#3,419721#-0,1469944#0,3832953#3,422068#0,03132763#-0,1697882#3,473379#-0,1519117#-0,1649881#3,460524#0,03381783#-0,5106496#3,511779#-0,09446893#-0,5229217#3,529218#0,02236027#-0,587927#3,467004#-0,1097015#-0,5867901#3,491037#0  
frame46 #-0,0943535#1,077867#3,510211#-0,08089072#0,8938709#3,532119# 0,09598351#0,8690485#2,902599#-0,2474284#0,8993747#2,864274#0,1017127#0,8177088#2,954287#-0,2663253#0,8532835#2,916538#0,1255914#0,7200812#3,145617#-0,2735617#0,7323277#3,1421#0,05846033#0,7586796#3,437773#-0,2249112#0,7539968#3,440159#-0,07523614#0,5052395#3,504005#-0,07503125#0,441129#3,442231#-0,007819494#0,380819#3,428093#-0,1409365#0,3789118#3,428248#0,03255244#-0,1693735#3,476398#-0,1516058#-0,1661683#3,462507#0,03439846#-0,5110781#3,514038#-0,09562397#-0,5218523#3,530139#0,02245189#-0,5879793#3,467067#-0,110686#-0,5863621#3,49067#0  
frame47 #-0,09593102#1,078252#3,509774#-0,08275359#0,893285#3,535908# 0,09097157#0,7470596#2,860708#-0,2593819#0,7545047#2,824223#0,1024343#0,7129017#2,923238#-0,2637983#0,7291158#2,891633#0,1129857#0,6657624#3,154059#-0,2675687#0,6728253#3,152926#0,05578519#0,7558967#3,435769#-0,2242682#0,7537417#3,440419#-0,07590536#0,5020481#3,507001#-0,07576401#0,4376222#3,444712#-0,009606078#0,3789304#3,430232#-0,1399907#0,3753341#3,430997#0,03344872#-0,1698982#3,477906#-0,151145#-0,1673068#3,463617#0,03414563#-0,5114326#3,514001#-0,0958118#-0,5207796#3,530562#0,02034624#-0,5885323#3,470002#-0,1134229#-0,5858183#3,495645#0  
frame48 #-0,09816161#1,080263#3,510376#-0,08316294#0,8932355#3,535756# 0,09388802#0,4995045#2,891182#-0,2709431#0,6616612#2,814726#0,09955241#0,5301056#2,956226#-0,2702854#0,6444798#2,905647#0,1133942#0,6252224#3,169935#-0,2683125#0,5929356#3,192435#0,06460788#0,7599974#3,435196#-0,2322328#0,7550218#3,442421#-0,07569949#0,5026932#3,507847#-0,07601522#0,4383998#3,445786#-0,008590213#0,3779268#3,432497#-0,1411295#0,374346#3,431214#0,03313011#-0,169505#3,478676#-0,1511882#-0,1666646#3,463751#0,03377381#-0,5092372#3,512799#-0,09903301#-0,5172135#3,526838#0,02871283#-0,5860126#3,467568#-0,1142892#-0,5829466#3,494241#0  
frame49 #-0,09798345#1,080401#3,510158#-0,08545779#0,8919073#3,517663# 0,08635975#0,3890774#2,988754#-0,2620452#0,4065682#3,058355#0,1060447#0,4624389#3,132752#-0,2721455#0,4558125#3,141884#0,1198352#0,577907#3,315153#-0,25686#0,553359#3,335144#0,07558055#0,7544141#3,436284#-0,2347525#0,7546141#3,441689#-0,07662004#0,5054123#3,506767#-0,07624745#0,4393563#3,445174#-0,008162886#0,377056#3,432629#-0,1421468#0,3736786#3,429905#0,03340446#-0,170009#3,47913#-0,1511887#-0,1666698#3,463863#0,03396954#-0,5100605#3,5129#-0,1030837#-0,5142313#3,529544#0,02778838#-0,5883347#3,470427#-0,1138924#-0,5829737#3,494111#0  
frame50 #-0,1031923#1,076107#3,469218#-0,09053015#0,8862453#3,486398# 0,08298107#0,2678255#3,213417#-0,2498924#0,2476431#3,23803#0,1044755#0,3374066#3,278199#-0,2706587#0,3180831#3,302117#0,1386984#0,5029294#3,40833#-0,2823042#0,4935594#3,421602#0,07774769#0,7562635#3,436094#-0,2438546#0,7511324#3,436066#-0,07781634#0,5122911#3,490168#-0,07585239#0,446128#3,431558#-0,001039489#0,3781077#3,420379#-0,1464059#0,3737891#3,418019#0,03304645#-0,1713882#3,478817#-0,1506699#-0,1684262#3,463426#0,03334813#-0,5107544#3,513111#-0,09881561#-0,5183063#3,533576#0,02543733#-0,5885795#3,469803#-0,1069088#-0,5839747#3,498857#0  
frame51 #-0,09878978#1,079304#3,450995#-0,09249388#0,8901603#3,455418# 0,1304429#0,3512931#3,307974#-0,2779492#0,3226907#3,309426#0,126111#0,3973987#3,362934#-0,2852357#0,3692863#3,382543#0,1623196#0,5595013#3,512339#-0,3145597#0,5456633#3,538819#0,08150983#0,7625951#3,434299#-0,2493408#0,7524127#3,433935#-0,07875801#0,5203537#3,480196#-0,07644065#0,4515741#3,425201#-0,0003576408#0,3795866#3,41729#-0,147463#0,3753332#3,415174#0,03330786#-0,1695891#3,476769#-0,1504694#-0,1680288#3,463033#0,03667105#-0,5103772#3,519093#-0,1014384#-0,5116174#3,532411#0,02672389#-0,5875627#3,470407#-0,110763#-0,5840123#3,497122#0  
frame52 #-0,1063085#1,087639#3,436471#-0,09134826#0,8910754#3,450821# 0,1324942#0,3576363#3,307473#-0,3037587#0,3876579#3,313014#0,1281632#0,403733#3,362422#-0,2817205#0,3783041#3,380763#0,1618902#0,5660908#3,515798#-0,3143367#0,5780705#3,562347#0,08152033#0,7724128#3,426186#-0,2509163#0,7566391#3,43221#-0,07826357#0,5235723#3,475036#-0,07721534#0,4552109#3,421769#-0,001074536#0,3823467#3,415068#-0,1485524#0,3782512#3,412444#0,03333968#-0,1692848#3,476067#-0,1506648#-0,1676413#3,462182#0,03550712#-0,5112195#3,516846#-0,1013261#-0,5115666#3,532403#0,02672307#-0,5875573#3,470389#-0,1121299#-0,5841768#3,496787#0  
frame53 #-0,1058994#1,079574#3,414647#-0,08920661#0,8903556#3,440934# 0,1253394#0,5356514#3,258159#-0,3034706#0,4356914#3,289212#0,1210129#0,5817#3,313051#-0,2741002#0,4444282#3,354124#0,1609686#0,6342374#3,520738#-0,3115528#0,6356592#3,541772#0,07942874#0,7772552#3,426811#-0,2520244#0,7702544#3,427194#-0,07919441#0,5272028#3,470876#-0,07733867#0,4587391#3,420087#-0,002098934#0,3872678#3,414337#-0,1483877#0,3813654#3,411635#0,03300017#-0,1643435#3,473063#-0,1511235#-0,1666166#3,461265#0,03472941#-0,5091384#3,513472#-0,1012812#-0,5098475#3,531872#0,02767063#-0,587171#3,469327#-0,1154489#-0,5816447#3,494306#0  
frame54 #-0,1042354#1,079833#3,408689#-0,08823315#0,8913364#3,437227# 0,1182193#0,5430696#3,267211#-0,3043139#0,4346156#3,28739#0,113894#0,5891057#3,322088#-0,2749516#0,4433499#3,352283#0,1629495#0,6410995#3,527179#-0,3119502#0,6356074#3,538847#0,0806922#0,7792546#3,429185#-0,2511231#0,7745954#3,414659#-0,08154457#0,5289636#3,467051#-0,07770573#0,4602636#3,418646#-0,002513911#0,3879007#3,414365#-0,1489115#0,3833268#3,409037#0,03268595#-0,1645877#3,47346#-0,1511475#-0,1671304#3,4613#0,0338199#-0,5100631#3,513874#-0,09739985#-0,5193336#3,535624#0,02761638#-0,5871961#3,469311#-0,1150316#-0,5826628#3,493963#0 
frame55 #-0,09963638#1,066135#3,387757#-0,0881834#0,8908774#3,435834# 0,1169469#0,5534847#3,267605#-0,3036063#0,4352645#3,284646#0,1126228#0,5995089#3,322469#-0,2742517#0,4439966#3,349522#0,1619107#0,6396883#3,529712#-0,3112503#0,6362541#3,536085#0,08192261#0,7822266#3,431821#-0,2514256#0,7754015#3,41479#-0,08183454#0,5302019#3,464585#-0,07779371#0,4619094#3,417959#-0,002625335#0,3889972#3,414347#-0,1490106#0,3844611#3,408488#0,03178016#-0,1657509#3,474681#-0,1513366#-0,1673302#3,461527#0,02369567#-0,5172662#3,510033#-0,09678003#-0,5246278#3,533746#0,02277301#-0,5891858#3,469478#-0,1078868#-0,5867536#3,499007#0  
frame56 #-0,09867369#1,072381#3,389478#-0,08819722#0,8917423#3,43426# 0,1205044#0,5629824#3,265466#-0,3005063#0,4121257#3,151975#0,1161834#0,6089729#3,32029#-0,2711729#0,4208515#3,216805#0,1612155#0,6392977#3,529555#-0,3178161#0,5849897#3,406053#0,08184154#0,7846223#3,435187#-0,2523381#0,7758927#3,415359#-0,08196791#0,5318049#3,462178#-0,07763689#0,4634706#3,417384#-0,002521976#0,3905253#3,414429#-0,1488363#0,3853174#3,408025#0,03176516#-0,1657284#3,474856#-0,1511992#-0,1673472#3,461643#0,02572028#-0,5146065#3,509455#-0,09411394#-0,5233131#3,532348#0,02102784#-0,5870357#3,467111#-0,1075197#-0,5867784#3,494335#0  
frame57 #-0,09922989#1,072351#3,389871#-0,08824424#0,8921#3,433364# 0,09139565#0,5590192#3,137765#-0,3019966#0,4139161#3,154382#0,08707955#0,6049573#3,192526#-0,2726969#0,4226319#3,219138#0,1321804#0,5899022#3,40264#-0,3189653#0,5882561#3,408507#0,08166438#0,7851522#3,436093#-0,252968#0,7778728#3,416066#-0,08196449#0,5323469#3,460184#-0,07767571#0,4638523#3,416975#-0,00256225#0,3906229#3,414377#-0,1488485#0,386014#3,407433#0,03129103#-0,1666558#3,475181#-0,1516974#-0,169009#3,461222#0,02664551#-0,5202371#3,509805#-0,09373221#-0,5278416#3,535813#0,02120958#-0,5884006#3,467413#-0,1092513#-0,5882509#3,496911#0  
frame58 #-0,09953944#1,072945#3,389733#-0,08880361#0,8919373#3,431674# 0,08629891#0,5595165#3,124854#-0,3055844#0,4169777#3,1651#0,08198757#0,605404#3,179554#-0,2763168#0,425684#3,229784#0,1265732#0,5910698#3,388919#-0,3224737#0,5918755#3,420176#0,08006494#0,7855241#3,435791#-0,2565182#0,7795932#3,420124#-0,08154415#0,5327936#3,45845#-0,07782163#0,4640765#3,416801#-0,002686911#0,3908656#3,414358#-0,1489474#0,3861339#3,407409#0,03122415#-0,1682444#3,476672#-0,1517369#-0,1689922#3,461239#0,02684779#-0,5199217#3,509541#-0,09190522#-0,5276335#3,53058#0,02175315#-0,5888559#3,466355#-0,1080519#-0,5888112#3,491333#0  
frame59 #-0,1008376#1,071985#3,39299#-0,08967555#0,8921671#3,43087# 0,07032532#0,5389234#3,09881#-0,3056572#0,4168208#3,165128#0,06601857#0,584762#3,153452#-0,2764208#0,4255177#3,229743#0,1041254#0,5925472#3,363826#-0,3224185#0,5920559#3,420131#0,07987254#0,785943#3,436902#-0,2569549#0,7791489#3,419847#-0,08169844#0,5330197#3,456433#-0,07776037#0,4642105#3,416221#-0,002600665#0,3908992#3,414299#-0,1487223#0,3861412#3,406173#0,03111914#-0,1682748#3,476614#-0,1517561#-0,1704063#3,461327#0,02668928#-0,5199671#3,509889#-0,0928385#-0,530098#3,531909#0,0235095#-0,5897204#3,465806#-0,1074556#-0,5897305#3,491872#0  
frame60 #-0,1015801#1,071332#3,39366#-0,09024093#0,8913756#3,430344# 0,07024811#0,5394425#3,098182#-0,3051246#0,4164036#3,162937#0,06594579#0,5852337#3,152768#-0,2759183#0,4250916#3,227486#0,1038234#0,5936069#3,36245#-0,3215652#0,5916535#3,417255#0,08001098#0,7858012#3,437729#-0,2583803#0,7793847#3,421362#-0,08197238#0,5332012#3,454268#-0,0781493#0,4646265#3,415112#-0,002668831#0,3910595#3,413117#-0,1492833#0,3862575#3,405244#0,03114818#-0,1678564#3,475937#-0,1520697#-0,1686625#3,45999#0,02779336#-0,5190222#3,511324#-0,09677543#-0,5229614#3,529193#0,0238345#-0,5896742#3,465936#-0,1086521#-0,5877441#3,491434#0  
frame61 #-0,1029785#1,075021#3,393886#-0,09058341#0,8918036#3,430112# 0,07034412#0,5407035#3,099835#-0,3053421#0,4160392#3,163408#0,06604611#0,5864488#3,154366#-0,2761647#0,4247184#3,227892#0,1037701#0,5952639#3,363363#-0,3211669#0,5927727#3,417318#0,07886481#0,7866634#3,438428#-0,2591482#0,7803193#3,422665#-0,08200435#0,5335291#3,4528#-0,07824361#0,4648884#3,414632#-0,00276213#0,3914625#3,412771#-0,1493032#0,3864701#3,404686#0,03143192#-0,1676998#3,476254#-0,1519666#-0,1681795#3,459967#0,02970808#-0,5178054#3,513186#-0,09645575#-0,5195433#3,528867#0,02395776#-0,5902888#3,46886#-0,1079757#-0,5876245#3,490454#0  
frame62 #-0,1027765#1,074429#3,396379#-0,09051663#0,8917637#3,430132# 0,05187171#0,5158516#3,087295#-0,2660134#0,6026737#3,155887#0,047578#0,5615508#3,141772#-0,2368659#0,6113443#3,220306#0,08341883#0,5798926#3,349944#-0,3192462#0,592157#3,413661#0,07776594#0,7860131#3,437658#-0,2606158#0,7807724#3,423942#-0,08186339#0,5333012#3,451649#-0,07842564#0,4645938#3,414235#-0,00305096#0,391088#3,411939#-0,1495568#0,3861639#3,404513#0,03153837#-0,168256#3,47703#-0,1519119#-0,1681097#3,460112#0,02859897#-0,519673#3,511825#-0,09270116#-0,5231901#3,526251#0,02507284#-0,5893176#3,467417#-0,1078976#-0,587664#3,490443#0  
frame63 #-0,1035721#1,074184#3,396926#-0,09049205#0,8918152#3,430014# 0,05223516#0,5166072#3,087469#-0,2970902#0,592957#3,213303#0,04794554#0,562263#3,141893#-0,2679705#0,6016193#3,27766#0,08371544#0,5805684#3,349681#-0,3412157#0,6174864#3,474829#0,07858644#0,786557#3,439536#-0,2605908#0,7804042#3,424185#-0,08197841#0,5334209#3,450706#-0,07840509#0,4646772#3,414068#-0,002953158#0,3911596#3,412035#-0,1496818#0,3860368#3,403736#0,03155831#-0,1683023#3,477026#-0,1517606#-0,1684574#3,460273#0,02881556#-0,5168158#3,511772#-0,09270884#-0,5232111#3,52613#0,02509012#-0,5892222#3,467039#-0,1080691#-0,5877264#3,490432#0  
frame64 #-0,1034379#1,074092#3,396887#-0,09044421#0,8917691#3,430004# 0,05269604#0,516084#3,087582#-0,2899808#0,5986403#3,219536#0,0484101#0,5617006#3,14196#-0,260886#0,6072951#3,283838#0,08410846#0,5799693#3,349361#-0,342094#0,6188998#3,477509#0,07957271#0,7853197#3,440292#-0,2613716#0,7808861#3,426036#-0,08187216#0,5334683#3,450041#-0,07846032#0,464688#3,414065#-0,002930167#0,3909447#3,4122#-0,1500943#0,3859387#3,403621#0,03130135#-0,1680054#3,477031#-0,1523046#-0,1674388#3,460119#0,02846824#-0,5157822#3,511464#-0,09237#-0,5232089#3,526198#0,02666944#-0,5891752#3,467368#-0,1082348#-0,587321#3,489959#0  
