frame1 #-0,1133708#1,083751#3,416118#-0,08565866#0,8866143#3,414355# 0,1436979#0,1755151#3,41945#-0,2857564#0,1712546#3,367377#0,1479265#0,273872#3,438081#-0,3015613#0,2674999#3,390315#0,1342847#0,4945043#3,405207#-0,3047146#0,4934321#3,410652#0,08081727#0,759582#3,386873#-0,2624277#0,7386022#3,372458#-0,08047095#0,5081829#3,428388#-0,07804591#0,4350131#3,397994#0,0004874915#0,3624205#3,397194#-0,1539727#0,3529796#3,388289#0,0291824#-0,1595993#3,450119#-0,1478493#-0,1555951#3,437223#0,02923941#-0,5011788#3,477265#-0,1038289#-0,5136278#3,466574#0,04106211#-0,5807227#3,419053#-0,1142898#-0,5829723#3,4411#0  
frame38 #-0,1193645#1,108994#3,477559#-0,1059467#0,928364#3,465684# -0,05989369#0,7149935#3,120328#-0,1789968#0,7694037#3,125853#0,01868782#0,7422731#3,152979#-0,2255613#0,7799598#3,197145#0,2544323#0,8241117#3,265024#-0,4731704#0,8219928#3,26343#0,07039745#0,8049932#3,39882#-0,2870404#0,814611#3,395015#-0,09524862#0,5542602#3,480397#-0,09271745#0,4865711#3,426564#-0,01248004#0,4132113#3,416759#-0,1722483#0,4071588#3,41593#0,02638023#-0,1518181#3,445893#-0,1543359#-0,142396#3,435779#0,02278135#-0,5040128#3,477403#-0,09606826#-0,5126052#3,471742#0,03952061#-0,5762094#3,419754#-0,1144964#-0,5794855#3,447271#0  
frame39 #-0,1178528#1,106547#3,473234#-0,1057383#0,9258766#3,46385# 0,05232463#0,9900829#3,328018#-0,1782283#0,7707255#3,127263#0,06604742#0,9197752#3,295115#-0,2247929#0,7812817#3,198556#0,2499521#0,8221962#3,268587#-0,4682698#0,8227158#3,267014#0,06603286#0,8163037#3,401731#-0,2835124#0,8188778#3,398779#-0,09516809#0,5554109#3,478982#-0,09284737#0,4886465#3,424978#-0,01269297#0,4149627#3,415894#-0,1712988#0,4101076#3,413726#0,02630378#-0,1515691#3,44631#-0,1553847#-0,1392397#3,434946#0,02282178#-0,5026452#3,475791#-0,09405401#-0,5178523#3,470259#0,0211592#-0,5791951#3,429544#-0,1147273#-0,5810441#3,446421#0  
frame40 #-0,1224438#1,105032#3,46429#-0,1046915#0,9081922#3,462502# 0,05975914#1,091903#3,26519#-0,221248#0,7707493#3,422447#0,08870149#1,023341#3,253318#-0,2668082#0,7863351#3,370907#0,1968306#0,8426806#3,2463#-0,4034886#0,8330925#3,230369#0,04953584#0,779484#3,412094#-0,2637446#0,779909#3,415059#-0,09504014#0,5331618#3,473626#-0,09381789#0,4658509#3,419516#-0,01804882#0,397885#3,413243#-0,1671893#0,3963763#3,408369#0,02571124#-0,1574455#3,448954#-0,154379#-0,1501318#3,437727#0,02345122#-0,5037017#3,474802#-0,09345565#-0,5230518#3,469764#0,02098954#-0,5795352#3,429742#-0,1145892#-0,5849615#3,446986#0  
frame41 #-0,121883#1,102453#3,464488#-0,1003491#0,9036478#3,466968# 0,09421155#1,035748#3,203519#-0,2617492#1,107938#3,33366#0,09096795#1,030531#3,183887#-0,2915635#1,038786#3,294248#0,1685471#0,8341212#3,205477#-0,3810065#0,8313305#3,190098#0,05126037#0,7647446#3,408154#-0,2581835#0,7706501#3,417099#-0,09333774#0,5213815#3,472403#-0,09374741#0,4521802#3,416792#-0,02094717#0,3839086#3,411334#-0,1654429#0,3834005#3,402332#0,02545401#-0,1574957#3,449084#-0,1548523#-0,1509977#3,43749#0,03013135#-0,5008333#3,47235#-0,09389695#-0,5222418#3,472491#0,02153946#-0,5772955#3,427132#-0,1138918#-0,5835119#3,447287#0  
frame42 #-0,1183606#1,097919#3,472825#-0,1002804#0,9037731#3,472083# 0,08195207#1,105064#3,117197#-0,289894#1,110359#3,177963#0,1088111#1,035435#3,110334#-0,3103211#1,04196#3,155135#0,1509693#0,8381799#3,187234#-0,3615343#0,8370473#3,164734#0,04798631#0,7659899#3,410061#-0,2569006#0,7684047#3,420196#-0,09190775#0,5183955#3,473638#-0,09223142#0,4491936#3,417552#-0,02039346#0,3829536#3,411227#-0,1624489#0,3805872#3,403714#0,02513007#-0,1582336#3,449304#-0,1549193#-0,1508842#3,437504#0,02943016#-0,5018336#3,470579#-0,09621933#-0,5155498#3,466938#0,02172798#-0,5779132#3,429218#-0,1145913#-0,5825838#3,444787#0  
frame43 #-0,1173766#1,098457#3,474282#-0,09959893#0,9063044#3,476129# 0,08607609#1,080762#3,02086#-0,2840761#1,086268#3,07974#0,1031052#1,02805#3,02576#-0,3022301#1,038267#3,071122#0,143151#0,8339081#3,174145#-0,347079#0,8374748#3,140032#0,04392362#0,7683992#3,41277#-0,255478#0,766537#3,420849#-0,09179555#0,5174787#3,474102#-0,0918559#0,4484178#3,41768#-0,02042335#0,3829064#3,411245#-0,1613026#0,380154#3,403681#0,02491479#-0,1586377#3,449525#-0,1545236#-0,1515722#3,438257#0,02509454#-0,5041258#3,47405#-0,09711887#-0,5170652#3,472455#0,02446575#-0,578284#3,424405#-0,1142457#-0,5826898#3,44674#0  
frame44 #-0,1167021#1,100304#3,477809#-0,09984981#0,9046141#3,477933# 0,08434913#1,076558#3,012028#-0,2793057#1,085696#3,052713#0,1057227#0,9938071#3,015592#-0,2990559#1,036168#3,052565#0,1405181#0,8318709#3,162946#-0,3386142#0,8353761#3,130108#0,04196887#0,7675412#3,411823#-0,2540674#0,7660785#3,422634#-0,09132186#0,5157074#3,475057#-0,0918222#0,4470514#3,418239#-0,02060666#0,3824791#3,411366#-0,1609481#0,3796741#3,404234#0,02504921#-0,1589435#3,44975#-0,154543#-0,1519261#3,438392#0,02432352#-0,5044709#3,473298#-0,09775511#-0,5190369#3,469274#0,04044457#-0,5785195#3,42104#-0,1138274#-0,5825887#3,447233#0  
frame45 #-0,1192404#1,100003#3,48141#-0,1007657#0,9044452#3,483016# 0,08149359#1,012982#2,87078#-0,299854#0,9662321#2,892132#0,1064088#0,947155#2,894064#-0,3106766#0,9033776#2,936182#0,1169488#0,7866692#3,113963#-0,3101786#0,7633986#3,135893#0,03608706#0,7629356#3,413599#-0,2526271#0,7665471#3,423676#-0,09122126#0,5147606#3,476161#-0,09142951#0,446684#3,418813#-0,02043481#0,3824619#3,411927#-0,1599107#0,3805182#3,40466#0,02476661#-0,158948#3,450069#-0,1546936#-0,1524822#3,438668#0,02695531#-0,5049419#3,47319#-0,09763102#-0,5193584#3,469795#0,03649338#-0,5783595#3,423114#-0,1139931#-0,5829789#3,448329#0  
frame46 #-0,1130845#1,099881#3,510108#-0,100558#0,9005028#3,502424# 0,1195254#0,8336076#2,829471#-0,3022662#0,8036024#2,797643#0,1157957#0,7804464#2,880922#-0,3072008#0,7653769#2,860902#0,1126811#0,7063148#3,130882#-0,2906592#0,7019967#3,121105#0,03429076#0,7542297#3,413637#-0,2486397#0,7673825#3,425963#-0,09078954#0,5080422#3,48127#-0,09099317#0,44177#3,422229#-0,02215794#0,378823#3,416691#-0,1581176#0,3783849#3,405003#0,02430669#-0,159281#3,450266#-0,1546703#-0,1525226#3,438716#0,02975297#-0,5049014#3,474198#-0,1001043#-0,5171349#3,469459#0,02905418#-0,5775857#3,425211#-0,1158118#-0,5840114#3,446669#0  
frame47 #-0,1165146#1,102983#3,506509#-0,09924719#0,9013534#3,503836# 0,1353618#0,7242404#2,799182#-0,304914#0,6603836#2,786165#0,1184121#0,6742274#2,851019#-0,3024314#0,6692391#2,859589#0,1108241#0,7223297#3,129092#-0,2903275#0,7027303#3,122248#0,03229346#0,759873#3,412577#-0,246438#0,7689669#3,427496#-0,08984207#0,5071936#3,482275#-0,09080146#0,4406571#3,422883#-0,02279656#0,3785939#3,416656#-0,1565947#0,3775505#3,406436#0,02440006#-0,1595334#3,449872#-0,1538193#-0,1547468#3,440187#0,03088785#-0,5044323#3,472728#-0,1001807#-0,5166773#3,469278#0,03049101#-0,5772113#3,425032#-0,1156809#-0,5837118#3,446434#0  
frame48 #-0,1180799#1,103976#3,504573#-0,09944395#0,9006158#3,500303# 0,1425307#0,6208544#2,830972#-0,2847279#0,5329918#2,859887#0,1190365#0,5681853#2,876547#-0,2884895#0,574325#2,920554#0,1151646#0,7276602#3,132077#-0,2992518#0,6995081#3,120478#0,03525195#0,7639331#3,414939#-0,2512144#0,7665411#3,425527#-0,09038191#0,5074424#3,482607#-0,09073098#0,440537#3,423122#-0,02246509#0,3780878#3,416881#-0,1566072#0,3761595#3,407082#0,02433525#-0,1623315#3,449117#-0,1537883#-0,1544297#3,439963#0,03116689#-0,5009686#3,478755#-0,1006121#-0,5066591#3,47013#0,03132344#-0,577159#3,425187#-0,1161071#-0,5811911#3,44299#0  
frame49 #-0,1239102#1,096838#3,493359#-0,1039982#0,8983687#3,496974# 0,1280562#0,4536392#2,87103#-0,2849207#0,3845811#2,907328#0,1293672#0,4939484#2,932503#-0,2869876#0,4397408#2,955894#0,1277322#0,6242124#3,14698#-0,2897108#0,6209567#3,143318#0,0387025#0,763382#3,414018#-0,256734#0,7611076#3,4237#-0,09066001#0,5073958#3,482734#-0,09075383#0,4403493#3,423179#-0,0216235#0,3766388#3,416608#-0,156854#0,3739921#3,406787#0,02357476#-0,1683048#3,451147#-0,1535907#-0,1547452#3,44014#0,03396082#-0,5082326#3,480731#-0,1119534#-0,4961154#3,462045#0,03123304#-0,5785993#3,427638#-0,1128664#-0,5346895#3,390251#0  
frame50 #-0,1245559#1,098845#3,491268#-0,1037352#0,8981079#3,494739# 0,1324919#0,4267544#2,93605#-0,3119237#0,3235899#3,178595#0,1324045#0,4895298#3,064097#-0,3060769#0,3938504#3,165454#0,1065023#0,5974184#3,262566#-0,2885365#0,6046321#3,140166#0,04475811#0,7634275#3,412452#-0,264409#0,7493269#3,419331#-0,09066054#0,5074557#3,482602#-0,09053823#0,4402622#3,423038#-0,019795#0,3752558#3,415756#-0,1571664#0,3712641#3,405901#0,02349197#-0,1666216#3,450272#-0,1531444#-0,1547268#3,439543#0,03256329#-0,505767#3,480766#-0,1118628#-0,4961604#3,462046#0,03178031#-0,5780109#3,427265#-0,1125224#-0,5347801#3,39011#0  
frame51 #-0,1272774#1,086563#3,470282#-0,1040124#0,8909049#3,471142# 0,1274274#0,3100365#3,057631#-0,294257#0,2605319#3,11796#0,1409618#0,380428#3,153318#-0,3018491#0,3176354#3,23841#0,1129094#0,5149634#3,333123#-0,2884808#0,4944556#3,374564#0,05438932#0,7638#3,412608#-0,2678316#0,7491847#3,42146#-0,08998639#0,5111676#3,472533#-0,08969066#0,4439958#3,414107#-0,01496282#0,3757539#3,403829#-0,1587993#0,3703145#3,399319#0,02452508#-0,1642854#3,449169#-0,1527952#-0,1547624#3,438841#0,03704601#-0,504609#3,483807#-0,1030953#-0,5012453#3,469528#0,03251188#-0,578535#3,428568#-0,1187312#-0,5797672#3,445052#0  
frame52 #-0,1340415#1,093203#3,441527#-0,1066971#0,8955601#3,441239# 0,1181228#0,2657548#3,175229#-0,2839363#0,233237#3,252674#0,1320529#0,3404219#3,23935#-0,3010296#0,3066107#3,317519#0,1358687#0,5113897#3,384428#-0,3140862#0,502089#3,421138#0,0573914#0,7659521#3,410004#-0,2681847#0,7497134#3,416645#-0,09089633#0,515262#3,453161#-0,0896329#0,4466703#3,39753#-0,01358071#0,3767556#3,387143#-0,1596936#0,3706278#3,38803#0,02492701#-0,1638528#3,447725#-0,1506574#-0,1546869#3,435879#0,03704686#-0,5031344#3,482491#-0,1017854#-0,5014296#3,47018#0,03445295#-0,5782#3,4267#-0,1195493#-0,5794542#3,45078#0  
frame53 #-0,132391#1,091953#3,439167#-0,1063913#0,8951606#3,4404# 0,109026#0,2528449#3,198714#-0,2812808#0,2307543#3,259605#0,1263788#0,3340454#3,253299#-0,2993535#0,3046651#3,323517#0,1364748#0,5132202#3,386701#-0,3143536#0,5022957#3,422187#0,06127024#0,7646219#3,406349#-0,2693306#0,7499707#3,415076#-0,09059373#0,5153456#3,450155#-0,0896605#0,4474869#3,39386#-0,01288144#0,3767722#3,383927#-0,1610116#0,3703102#3,382215#0,02533604#-0,162447#3,445272#-0,150625#-0,1552378#3,434998#0,03344371#-0,5056527#3,476444#-0,0989309#-0,5028598#3,465742#0,03618632#-0,577408#3,426749#-0,1174477#-0,5791669#3,45046#0  
frame54 #-0,1279223#1,086627#3,424522#-0,1026776#0,8922995#3,435811# 0,09937544#0,2924224#3,256256#-0,279552#0,2506057#3,27634#0,1128766#0,3522659#3,296997#-0,2962788#0,322271#3,343508#0,1533405#0,5217423#3,438068#-0,3206449#0,5128474#3,455409#0,06647633#0,7642149#3,404239#-0,2676479#0,7499211#3,411835#-0,08920853#0,5148819#3,446016#-0,08834213#0,4474669#3,38976#-0,01090127#0,3760119#3,378825#-0,1606666#0,3699349#3,379112#0,02536401#-0,1617373#3,444349#-0,1507616#-0,1573019#3,433251#0,03169764#-0,502245#3,476704#-0,09924936#-0,5099387#3,463461#0,03130796#-0,5786793#3,427293#-0,1174812#-0,5805957#3,449553#0  
frame55 #-0,1272085#1,088225#3,408608#-0,09999093#0,8925293#3,430734# 0,107029#0,3103429#3,270256#-0,3007866#0,2778611#3,240593#0,1334803#0,3777274#3,338691#-0,280959#0,312671#3,302372#0,1587754#0,5491629#3,481026#-0,3229896#0,5356979#3,489532#0,07047455#0,7656644#3,402546#-0,2671567#0,7525873#3,409293#-0,08903149#0,517067#3,442588#-0,08835402#0,4499511#3,386445#-0,01074889#0,3778086#3,374889#-0,161399#0,3711632#3,377396#0,02655962#-0,158223#3,439604#-0,1505461#-0,1549262#3,430233#0,02477113#-0,4963881#3,47699#-0,1002949#-0,5078722#3,463369#0,02660793#-0,5754548#3,42558#-0,1232118#-0,5784642#3,440804#0  
frame56 #-0,1229428#1,082987#3,405824#-0,09462585#0,8906425#3,423438# 0,1178409#0,3926164#3,288805#-0,309818#0,3821535#3,278579#0,1339552#0,4044512#3,328535#-0,2985346#0,4239111#3,338157#0,158005#0,565186#3,484094#-0,3302803#0,5619375#3,514639#0,07502536#0,7689474#3,398704#-0,2662452#0,7603334#3,405134#-0,08663645#0,5196512#3,437967#-0,08617953#0,4531109#3,381916#-0,008990479#0,3792831#3,372148#-0,1601008#0,3743852#3,3713#0,02705465#-0,1587081#3,438158#-0,1496073#-0,1580732#3,428095#0,0246991#-0,5018479#3,477508#-0,09675251#-0,5106787#3,464714#0,02753097#-0,580042#3,424773#-0,1158087#-0,5816409#3,44061#0  
frame57 #-0,1223097#1,082344#3,404276#-0,09312186#0,8914423#3,419116# 0,1252447#0,4225227#3,265526#-0,3077747#0,3858826#3,271951#0,1172609#0,431654#3,308989#-0,3023092#0,4291286#3,33119#0,1576809#0,5685252#3,484358#-0,3289672#0,567717#3,507949#0,07573858#0,7703358#3,397567#-0,2648068#0,7630266#3,40301#-0,08620328#0,5209076#3,435806#-0,08576863#0,4540768#3,380202#-0,008796647#0,3797663#3,371793#-0,1598379#0,3758335#3,368512#0,02737229#-0,1590936#3,436905#-0,1490213#-0,1594514#3,427244#0,02584365#-0,5024375#3,47667#-0,09688196#-0,5118117#3,465334#0,02807269#-0,5801713#3,424975#-0,1147078#-0,5824403#3,442673#0  
frame58 #-0,1117611#1,078748#3,397146#-0,09130946#0,8928626#3,415298# 0,1149009#0,4768173#3,231388#-0,2980659#0,4687684#3,231282#0,115664#0,502895#3,300052#-0,2964119#0,5153844#3,300593#0,1607811#0,6187446#3,489366#-0,3298285#0,6312947#3,513188#0,07494954#0,7742705#3,396367#-0,254611#0,7694649#3,390196#-0,08668151#0,5209023#3,433932#-0,08455897#0,4536008#3,378857#-0,008651496#0,3798302#3,371752#-0,1573715#0,3764977#3,366328#0,0272466#-0,1603004#3,435853#-0,1484308#-0,1628095#3,425704#0,02485727#-0,5135361#3,4791#-0,08975938#-0,538452#3,466941#0,03178582#-0,5801246#3,432309#-0,1190633#-0,596027#3,440836#0  
frame59 #-0,1123253#1,083603#3,389787#-0,08960082#0,8943266#3,408277# 0,1242048#0,4834113#3,227534#-0,3351541#0,5339462#3,255151#0,1225196#0,5173453#3,292544#-0,2984069#0,5322577#3,318614#0,1632408#0,6218183#3,489442#-0,3318235#0,6481681#3,531209#0,07525098#0,7761#3,397105#-0,2540676#0,7706299#3,389704#-0,08597177#0,5219546#3,431062#-0,08387794#0,453786#3,377398#-0,008470927#0,3800903#3,37137#-0,1565857#0,3770351#3,36529#0,02744998#-0,162958#3,43484#-0,1489498#-0,163167#3,424594#0,02652682#-0,5149374#3,479045#-0,09493144#-0,5338863#3,466507#0,02584959#-0,5823075#3,440415#-0,118374#-0,5933389#3,439204#0  
frame60 #-0,1090318#1,076934#3,383205#-0,08968426#0,8941872#3,406708# 0,1237098#0,5017071#3,197483#-0,3360228#0,550634#3,228219#0,1111989#0,5411084#3,257986#-0,30503#0,5573928#3,294275#0,1749511#0,6515167#3,516468#-0,3311428#0,6496369#3,532789#0,07530805#0,7761084#3,397079#-0,2538364#0,7717434#3,389082#-0,08563665#0,5219183#3,429356#-0,08340587#0,4535901#3,376605#-0,008219492#0,3800314#3,371015#-0,1560208#0,3771036#3,364856#0,02788825#-0,1660532#3,435878#-0,1490016#-0,1645349#3,423761#0,02730713#-0,5158049#3,47864#-0,114292#-0,5008629#3,472136#0,02655614#-0,5828494#3,441793#-0,1131815#-0,5855824#3,443278#0  
frame61 #-0,1087309#1,082014#3,381755#-0,08855178#0,8948045#3,404432# 0,123269#0,5180053#3,200921#-0,3358089#0,551118#3,227904#0,1118264#0,5541295#3,263551#-0,3048601#0,5584845#3,293832#0,1748872#0,6464872#3,507226#-0,3299907#0,651507#3,534562#0,07676641#0,7776046#3,397661#-0,2500212#0,7742941#3,383521#-0,08591486#0,5226671#3,427317#-0,08286368#0,4540667#3,375637#-0,008062991#0,3804953#3,37065#-0,1551962#0,378113#3,363905#0,02809272#-0,1639199#3,434356#-0,148776#-0,1638824#3,422968#0,0315579#-0,5115064#3,472514#-0,1105643#-0,501473#3,471793#0,02644568#-0,580364#3,435131#-0,1139405#-0,5855089#3,443782#0  
frame62 #-0,1094876#1,082311#3,380141#-0,08889131#0,8937586#3,401893# 0,1222031#0,5300313#3,2028#-0,337088#0,5536876#3,227288#0,1112599#0,5649873#3,266101#-0,3064955#0,562012#3,293193#0,1760226#0,642546#3,502304#-0,3308607#0,6550834#3,536222#0,07709005#0,7777075#3,397811#-0,2501454#0,7757645#3,383952#-0,08580967#0,5230453#3,425729#-0,08279152#0,4542325#3,37517#-0,007992201#0,3806222#3,370433#-0,1551507#0,3782775#3,363753#0,02798551#-0,1626071#3,433627#-0,1487083#-0,1640169#3,422561#0,02633#-0,5057411#3,470698#-0,1063342#-0,5109475#3,464584#0,02495633#-0,5800765#3,432681#-0,1133872#-0,5855908#3,444126#0  
frame63 #-0,1098672#1,079632#3,379003#-0,08907827#0,8936719#3,401791# 0,1224141#0,5331712#3,20015#-0,3369696#0,5544899#3,227179#0,1116119#0,5675129#3,263732#-0,3064386#0,5630574#3,293006#0,1797583#0,6416711#3,500534#-0,3304406#0,656338#3,537019#0,077549#0,7789549#3,397981#-0,2546474#0,7768224#3,388688#-0,08498124#0,5236134#3,424555#-0,08255361#0,4550688#3,374649#-0,007322017#0,3814204#3,369625#-0,1551157#0,3784865#3,363652#0,02795111#-0,1630382#3,433497#-0,1487127#-0,1640748#3,422544#0,0271261#-0,5071609#3,471464#-0,1130718#-0,5080205#3,466995#0,02475035#-0,5802858#3,43302#-0,1136374#-0,5856611#3,443375#0  
frame64 #-0,1106925#1,085926#3,380588#-0,08686312#0,8947698#3,402042# 0,1149386#0,5534915#3,230397#-0,3371305#0,5552307#3,225575#0,1325175#0,5848595#3,293895#-0,3066926#0,5639188#3,291326#0,2118458#0,6492022#3,539715#-0,3304031#0,6568083#3,536585#0,07774649#0,7800037#3,397595#-0,2543845#0,7769977#3,388668#-0,08448194#0,5243592#3,423766#-0,08233266#0,4557386#3,374514#-0,007256649#0,3824029#3,369552#-0,155111#0,3793145#3,363607#0,02858891#-0,1611516#3,432902#-0,1489604#-0,1623433#3,42144#0,02816732#-0,504119#3,473369#-0,1031597#-0,5047354#3,459469#0,02407258#-0,5799788#3,433408#-0,1144059#-0,5855252#3,443634#0  
frame65 #-0,1104885#1,085582#3,380324#-0,08774011#0,8938618#3,400031# 0,1142351#0,5551579#3,229953#-0,3556405#0,5973709#3,194549#0,1327634#0,5851448#3,293738#-0,3254613#0,6065937#3,26024#0,2118906#0,6493329#3,539189#-0,3582083#0,6910209#3,525499#0,07837226#0,7809412#3,399662#-0,2542917#0,7772275#3,388921#-0,08468483#0,5246885#3,422931#-0,08226589#0,4558715#3,374531#-0,006984413#0,3826424#3,370286#-0,1550315#0,3794514#3,363594#0,02894384#-0,1607081#3,433042#-0,14893#-0,16221#3,421545#0,02573636#-0,5032252#3,473225#-0,1033478#-0,5080719#3,463382#0,0239052#-0,5794766#3,428862#-0,1138202#-0,5844465#3,445282#0  
frame66 #-0,1093263#1,083781#3,382174#-0,08784032#0,8938794#3,399098# 0,07815755#0,5438192#3,183276#-0,3550484#0,5958284#3,195443#0,1011689#0,5705437#3,246818#-0,3249537#0,6050253#3,260949#0,1845115#0,6140956#3,450487#-0,3566859#0,6902313#3,524688#0,07945805#0,7807109#3,400991#-0,2538152#0,7762645#3,388795#-0,08463763#0,524985#3,421242#-0,08206851#0,4559386#3,37439#-0,006625709#0,3826142#3,370255#-0,1548888#0,3794895#3,363709#0,0286793#-0,1626852#3,433492#-0,1482764#-0,160456#3,421359#0,02637086#-0,5064852#3,475982#-0,1037614#-0,5190132#3,46731#0,03125302#-0,5795549#3,429677#-0,1130366#-0,5860724#3,451257#0  
frame67 #-0,1090524#1,082725#3,381613#-0,0879262#0,8937083#3,398988# 0,09182883#0,5562878#3,208215#-0,3371513#0,5698092#3,212323#0,1153605#0,5831411#3,27147#-0,3070719#0,5790015#3,277796#0,1876124#0,6328789#3,477612#-0,3569959#0,6897229#3,525309#0,07938195#0,7805455#3,400448#-0,2548329#0,7770031#3,390361#-0,08425274#0,5250606#3,420508#-0,08194111#0,4559917#3,374313#-0,006370146#0,382657#3,370093#-0,1548094#0,3794799#3,363739#0,02900602#-0,1614526#3,433368#-0,1482974#-0,1598013#3,421399#0,0265632#-0,5068735#3,474512#-0,1016214#-0,5155237#3,463797#0,03586257#-0,5802324#3,438538#-0,1176447#-0,5832436#3,450178#0  
frame68 #-0,1098407#1,085965#3,382867#-0,08796337#0,8937346#3,398997# 0,09213219#0,5573503#3,208331#-0,3260944#0,5312653#3,195263#0,115722#0,5840633#3,271594#-0,2960256#0,5404543#3,260714#0,1875023#0,6771341#3,522136#-0,3466739#0,6557118#3,504199#0,08007804#0,7807219#3,401419#-0,2542378#0,7755132#3,385606#-0,08486099#0,5251044#3,41984#-0,08178428#0,4559985#3,374251#-0,006153709#0,382614#3,370057#-0,1546401#0,3794576#3,3637#0,02898516#-0,1622037#3,433641#-0,1483326#-0,1599735#3,421435#0,02482457#-0,5115668#3,474497#-0,1024068#-0,5166693#3,462859#0,02875323#-0,5811985#3,436097#-0,1158609#-0,5849215#3,452121#0  
frame69 #-0,1098418#1,085999#3,382742#-0,08827183#0,893811#3,398612# 0,08980794#0,5571843#3,205639#-0,3444601#0,5623885#3,231273#0,1135011#0,5838022#3,268866#-0,314405#0,5715734#3,296693#0,1895526#0,6907764#3,529224#-0,3569182#0,6933053#3,526407#0,07975957#0,7800878#3,401612#-0,2547511#0,7761953#3,386271#-0,08481646#0,5251954#3,419293#-0,08181578#0,4559898#3,374316#-0,006166806#0,3825674#3,370139#-0,154759#0,3794685#3,364205#0,02890044#-0,1619686#3,433519#-0,1484164#-0,1582459#3,420637#0,03537038#-0,5092313#3,479318#-0,102791#-0,5106422#3,462768#0,02774404#-0,5811855#3,434701#-0,117998#-0,5825599#3,448712#0  
frame70 #-0,1087522#1,08677#3,388764#-0,08878169#0,8933224#3,398483# 0,08529323#0,5541803#3,198337#-0,3288747#0,5687249#3,226429#0,1091141#0,5806773#3,261533#-0,298832#0,577906#3,291822#0,1744152#0,6433672#3,508374#-0,3687604#0,6363139#3,512376#0,07884449#0,7801146#3,401181#-0,2553365#0,7744766#3,386213#-0,08471845#0,5250103#3,418762#-0,08174324#0,4557593#3,374356#-0,006098798#0,3824689#3,37021#-0,1545789#0,3791705#3,364341#0,028966#-0,161869#3,433552#-0,1484096#-0,1582458#3,420644#0,03538581#-0,5092505#3,479306#-0,1000857#-0,511729#3,463377#0,02718326#-0,5813445#3,435676#-0,1177094#-0,5819379#3,446321#0  
frame71 #-0,1101398#1,08804#3,389039#-0,08871543#0,8947068#3,398965# 0,08469465#0,5524916#3,193361#-0,3113109#0,5837745#3,213845#0,1085839#0,5789263#3,256515#-0,281283#0,5929511#3,279206#0,1738841#0,6438594#3,504419#-0,3619387#0,6446222#3,505254#0,07821473#0,780063#3,400711#-0,2555638#0,7747615#3,386661#-0,08459061#0,5250137#3,418346#-0,08175129#0,4556963#3,374357#-0,006120387#0,3824598#3,370215#-0,1545843#0,3791044#3,364353#0,02878772#-0,1620905#3,433655#-0,1483459#-0,1583171#3,420788#0,03540394#-0,5039083#3,481012#-0,1001772#-0,5119546#3,4637#0,02537758#-0,5808731#3,433022#-0,117613#-0,5819919#3,447869#0  
frame72 #-0,1131118#1,081626#3,383386#-0,08809257#0,8946113#3,401302# 0,09028497#0,5451992#3,184189#-0,3153916#0,5846304#3,225074#0,1142802#0,5715456#3,2473#-0,285378#0,5938026#3,290404#0,1788508#0,6394917#3,496359#-0,3657631#0,6464931#3,514716#0,07665037#0,7789888#3,397913#-0,2566758#0,7740241#3,389969#-0,08368996#0,5242347#3,418487#-0,08165167#0,4548917#3,374542#-0,006119472#0,3819848#3,370218#-0,1545356#0,3782794#3,36448#0,02894003#-0,162142#3,43352#-0,1483009#-0,1592986#3,42116#0,03603933#-0,5031122#3,479872#-0,1007025#-0,5144295#3,463745#0,03520028#-0,5810753#3,436989#-0,1174711#-0,5835888#3,448899#0  
frame73 #-0,1139457#1,080731#3,383742#-0,08867825#0,8949719#3,402077# 0,1214191#0,5899888#3,216782#-0,3024886#0,5660364#3,197034#0,1454253#0,6162919#3,279863#-0,2724909#0,575204#3,262329#0,2104759#0,6860755#3,528113#-0,3532632#0,6292309#3,48662#0,0765591#0,7786495#3,398336#-0,2576743#0,7739224#3,391105#-0,08370812#0,5241836#3,418461#-0,08172663#0,4548827#3,374556#-0,006158583#0,3819388#3,370203#-0,1546691#0,3782197#3,364466#0,02884281#-0,1625819#3,433285#-0,1485203#-0,1580803#3,420836#0,03268129#-0,5019388#3,479429#-0,09991159#-0,5121194#3,462635#0,03256014#-0,5810374#3,438062#-0,1172406#-0,5833006#3,448101#0  
frame74 #-0,1147832#1,08173#3,38359#-0,08878136#0,8948629#3,402278# 0,1218177#0,5911695#3,220706#-0,2987205#0,6013941#3,227104#0,1458172#0,6174654#3,28377#-0,2687308#0,6105588#3,292382#0,2108678#0,6872489#3,532021#-0,3500837#0,6636305#3,517268#0,0763024#0,7782875#3,397542#-0,2590832#0,7748573#3,393326#-0,08338476#0,5241695#3,418532#-0,08176145#0,4548764#3,374676#-0,0061642#0,3819208#3,370217#-0,1547698#0,3781038#3,364849#0,02875079#-0,1630009#3,433061#-0,1484709#-0,1589698#3,421379#0,02705108#-0,5113332#3,475856#-0,1022086#-0,5165945#3,463338#0,02702553#-0,5822281#3,43792#-0,1168412#-0,5837356#3,44983#0  
